"Frequency Output","Frequency Input","FCC Callsign",Agency/Category,Description,"Alpha Tag","PL Output Tone","PL Input Tone",Mode,"Class Station Code",Tag
487.487500,0.00000,WQHX483,EMS,"EMS CFR Tactical","EMS CFR Tac","85.4 PL",,FMN,M,EMS-Tac
769.112500,0.00000," ","New York City Transit Authority (TETRA)","Site 010 Flatbush Depot (BK)",,,,TETRA,,TRS
769.112500,0.00000," ","New York City Transit Authority (TETRA)","Site 027 West Farm Square Bus Depot (BX)",,,,TETRA,,TRS
769.312500,0.00000," ","New York City Transit Authority (TETRA)","Site 005 38th Street Yard (BK)",,,,TETRA,,TRS
769.312500,0.00000," ","New York City Transit Authority (TETRA)","Site 028 Zarega Bus Depot (BX)",,,,TETRA,,TRS
769.362500,0.00000," ","New York City Transit Authority (TETRA)","Site 007 Mother Clara Hale Depot (MN)",,,,TETRA,,TRS
769.406250,0.00000," ","Metro-25/MTA MRRS","Site 046 Grand Central Terminal",,,,"Project 25",,TRS
769.406250,0.00000," ","Metro-25/MTA MRRS","Site 047 Moynihan Train Hall",,,,"Project 25",,TRS
769.512500,0.00000," ","New York City Transit Authority (TETRA)","Site 014 Grand Avenue Bus Depot (QN)",,,,TETRA,,TRS
769.562500,0.00000," ","New York City Transit Authority (TETRA)","Site 006 Coney Island (BK)",,,,TETRA,,TRS
769.562500,0.00000," ","New York City Transit Authority (TETRA)","Site 020 Corona Train Yard (QN)",,,,TETRA,,TRS
769.612500,0.00000," ","New York City Transit Authority (TETRA)","Site 008 Canarsie Yard (BK)",,,,TETRA,,TRS
769.612500,0.00000," ","New York City Transit Authority (TETRA)","Site 024 LIRR Bayside Yard (QN)",,,,TETRA,,TRS
769.718750,0.00000," ","Metro-25/MTA MRRS","Site 046 Grand Central Terminal",,,,"Project 25",,TRS
769.718750,0.00000," ","Metro-25/MTA MRRS","Site 047 Moynihan Train Hall",,,,"Project 25",,TRS
769.812500,0.00000," ","New York City Transit Authority (TETRA)","Site 023 LaGuardia Bus Depot (QN)",,,,TETRA,,TRS
769.862500,0.00000," ","New York City Transit Authority (TETRA)","Site 012 Long Island City (QN)",,,,TETRA,,TRS
769.862500,0.00000," ","New York City Transit Authority (TETRA)","Site 016 JFK Depot (QN)",,,,TETRA,,TRS
770.012500,0.00000," ","New York City Transit Authority (TETRA)","Site 007 Mother Clara Hale Depot (MN)",,,,TETRA,,TRS
770.062500,0.00000," ","New York City Transit Authority (TETRA)","Site 017 Jamaica Bus Depot (QN)",,,,TETRA,,TRS
770.062500,0.00000," ","New York City Transit Authority (TETRA)","Site 013 Grand Ave Central Maintenance Facility (QN)",,,,TETRA,,TRS
770.112500,0.00000," ","New York City Transit Authority (TETRA)","Site 006 Coney Island (BK)",,,,TETRA,,TRS
770.112500,0.00000," ","New York City Transit Authority (TETRA)","Site 020 Corona Train Yard (QN)",,,,TETRA,,TRS
770.193750,0.00000," ","Metro-25/MTA MRRS","Site 046 Grand Central Terminal",,,,"Project 25",,TRS
770.193750,0.00000," ","Metro-25/MTA MRRS","Site 047 Moynihan Train Hall",,,,"Project 25",,TRS
770.287500,0.00000," ","New York City Transit Authority (TETRA)","Site 012 Long Island City (QN)",,,,TETRA,,TRS
770.337500,0.00000," ","New York City Transit Authority (TETRA)","Site 004 Castleton Depot (SI)",,,,TETRA,,TRS
770.337500,0.00000," ","New York City Transit Authority (TETRA)","Site 021 Corona Train Yard (QN)",,,,TETRA,,TRS
770.456250,0.00000," ","Metro-25/MTA MRRS","Site 046 Grand Central Terminal",,,,"Project 25",,TRS
770.456250,0.00000," ","Metro-25/MTA MRRS","Site 047 Moynihan Train Hall",,,,"Project 25",,TRS
770.562500,0.00000," ","New York City Transit Authority (TETRA)","Site 031 Concourse Yard (BX)",,,,TETRA,,TRS
770.812500,0.00000," ","New York City Transit Authority (TETRA)","Site 029 Gun Hill Depot (BX)",,,,TETRA,,TRS
770.812500,0.00000," ","New York City Transit Authority (TETRA)","Site 011 East New York Rail Yard (BK)",,,,TETRA,,TRS
770.862500,0.00000," ","New York City Transit Authority (TETRA)","Site 017 Jamaica Bus Depot (QN)",,,,TETRA,,TRS
770.862500,0.00000," ","New York City Transit Authority (TETRA)","Site 013 Grand Ave Central Maintenance Facility (QN)",,,,TETRA,,TRS
771.037500,0.00000," ","New York City Transit Authority (TETRA)","Site 031 Concourse Yard (BX)",,,,TETRA,,TRS
771.062500,0.00000," ","New York City Transit Authority (TETRA)","Site 003 Todd Hill (SI)",,,,TETRA,,TRS
771.187500,0.00000," ","New York City Transit Authority (TETRA)","Site 011 East New York Rail Yard (BK)",,,,TETRA,,TRS
771.312500,0.00000," ","New York City Transit Authority (TETRA)","Site 015 Liberty Ave Substation (QN)",,,,TETRA,,TRS
771.312500,0.00000," ","New York City Transit Authority (TETRA)","Site 037 AT&T Building (MN)",,,,TETRA,,TRS
771.362500,0.00000," ","New York City Transit Authority (TETRA)","Site 019 Jamaica Train Yard (QN)",,,,TETRA,,TRS
771.362500,0.00000," ","New York City Transit Authority (TETRA)","Site 040 Greenwich Substation (MN)",,,,TETRA,,TRS
771.437500,0.00000," ","New York City Transit Authority (TETRA)","Site 026 Hammels Wye (QN)",,,,TETRA,,TRS
771.437500,0.00000," ","New York City Transit Authority (TETRA)","Site 039 Graybar Building (MN)",,,,TETRA,,TRS
771.612500,0.00000," ","New York City Transit Authority (TETRA)","Site 025 Far Rockaway Depot (QN)",,,,TETRA,,TRS
771.612500,0.00000," ","New York City Transit Authority (TETRA)","Site 038 AT&T Building (MN)",,,,TETRA,,TRS
771.687500,0.00000," ","New York City Transit Authority (TETRA)","Site 018 Jamaica Bus Depot (QN)",,,,TETRA,,TRS
771.687500,0.00000," ","New York City Transit Authority (TETRA)","Site 036 Tuskegee Airmen Bus Depot (MN)",,,,TETRA,,TRS
771.837500,0.00000," ","New York City Transit Authority (TETRA)","Site 042 2 Broadway HQ (MN)",,,,TETRA,,TRS
771.837500,0.00000," ","New York City Transit Authority (TETRA)","Site 034 207th Street Yard (MN)",,,,TETRA,,TRS
771.837500,0.00000," ","New York City Transit Authority (TETRA)","Site 022 Queens Village Bus Depot (QN)",,,,TETRA,,TRS
771.987500,0.00000," ","New York City Transit Authority (TETRA)","Site 038 AT&T Building (MN)",,,,TETRA,,TRS
772.512500,0.00000," ","New York City Transit Authority (TETRA)","Site 001 Charleston Depot (SI)",,,,TETRA,,TRS
772.512500,0.00000," ","New York City Transit Authority (TETRA)","Site 032 Jerome Yard (BX)",,,,TETRA,,TRS
772.512500,0.00000," ","New York City Transit Authority (TETRA)","Site 041 2 Broadway HQ (MN)",,,,TETRA,,TRS
772.937500,0.00000," ","New York City Transit Authority (TETRA)","Site 002 Eltingville Station (SI)",,,,TETRA,,TRS
772.937500,0.00000," ","New York City Transit Authority (TETRA)","Site 009 East New York Rail Yard (BK)",,,,TETRA,,TRS
773.093750,0.00000," ","Metro-25/MTA MRRS","Site 046 Grand Central Terminal",,,,"Project 25",,TRS
773.093750,0.00000," ","Metro-25/MTA MRRS","Site 047 Moynihan Train Hall",,,,"Project 25",,TRS
774.137500,0.00000," ","New York City Transit Authority (TETRA)","Site 030 240th Street Yard (BX)",,,,TETRA,,TRS
851.037500,0.00000," ","Metro-25/MTA MRRS","Site 001 Metro-25 Simulcast",,,,"Project 25",,TRS
851.037500,0.00000," ","Metro-25/MTA MRRS","Site 048 Grand Central Madison",,,,"Project 25",,TRS
851.212500,0.00000," ","Port Authority of New York and New Jersey","Site 010 Simulcast",,,,"Project 25",,TRS
851.537500,0.00000," ","Metro-25/MTA MRRS","Site 001 Metro-25 Simulcast",,,,"Project 25",,TRS
851.537500,0.00000," ","Metro-25/MTA MRRS","Site 048 Grand Central Madison",,,,"Project 25",,TRS
851.812500,0.00000," ","Port Authority of New York and New Jersey","Site 010 Simulcast",,,,"Project 25",,TRS
852.037500,0.00000," ","Metro-25/MTA MRRS","Site 001 Metro-25 Simulcast",,,,"Project 25",,TRS
852.037500,0.00000," ","Metro-25/MTA MRRS","Site 048 Grand Central Madison",,,,"Project 25",,TRS
852.375000,0.00000," ","Port Authority of New York and New Jersey","Site 010 Simulcast",,,,"Project 25",,TRS
852.537500,0.00000," ","Metro-25/MTA MRRS","Site 001 Metro-25 Simulcast",,,,"Project 25",,TRS
852.537500,0.00000," ","Metro-25/MTA MRRS","Site 048 Grand Central Madison",,,,"Project 25",,TRS
852.875000,0.00000," ","Port Authority of New York and New Jersey","Site 010 Simulcast",,,,"Project 25",,TRS
853.037500,0.00000," ","Metro-25/MTA MRRS","Site 001 Metro-25 Simulcast",,,,"Project 25",,TRS
853.037500,0.00000," ","Metro-25/MTA MRRS","Site 048 Grand Central Madison",,,,"Project 25",,TRS
853.550000,0.00000," ","Port Authority of New York and New Jersey","Site 010 Simulcast",,,,"Project 25",,TRS
853.600000,0.00000," ","Port Authority of New York and New Jersey","Site 010 Simulcast",,,,"Project 25",,TRS
853.912500,0.00000," ","Port Authority of New York and New Jersey","Site 010 Simulcast",,,,"Project 25",,TRS
854.012500,0.00000," ","New Jersey Transit","Site 061 Port Authority Bus Terminal",,,,TETRA,,TRS
854.262500,0.00000," ","New York City Transit Authority (TETRA)","Site 018 Jamaica Bus Depot (QN)",,,,TETRA,,TRS
854.262500,0.00000," ","New York City Transit Authority (TETRA)","Site 036 Tuskegee Airmen Bus Depot (MN)",,,,TETRA,,TRS
854.312500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
854.412500,0.00000," ","ARINC (JFK)","Site 032 JFK West",,,,TETRA,,TRS
854.437500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
854.462500,0.00000," ","New York City Transit Authority (TETRA)","Site 014 Grand Avenue Bus Depot (QN)",,,,TETRA,,TRS
854.662500,0.00000," ","New Jersey Transit","Site 040 Manhattan 1",,,,TETRA,,TRS
854.912500,0.00000," ","New York City Transit Authority (TETRA)","Site 027 West Farm Square Bus Depot (BX)",,,,TETRA,,TRS
854.912500,0.00000," ","New York City Transit Authority (TETRA)","Site 039 Graybar Building (MN)",,,,TETRA,,TRS
855.162500,0.00000," ","New York City Transit Authority (TETRA)","Site 003 Todd Hill (SI)",,,,TETRA,,TRS
855.362500,0.00000," ","New York City Transit Authority (TETRA)","Site 031 Concourse Yard (BX)",,,,TETRA,,TRS
855.412500,0.00000," ","New York City Transit Authority (TETRA)","Site 002 Eltingville Station (SI)",,,,TETRA,,TRS
855.412500,0.00000," ","New York City Transit Authority (TETRA)","Site 009 East New York Rail Yard (BK)",,,,TETRA,,TRS
855.612500,0.00000," ","New York City Transit Authority (TETRA)","Site 015 Liberty Ave Substation (QN)",,,,TETRA,,TRS
855.612500,0.00000," ","New York City Transit Authority (TETRA)","Site 037 AT&T Building (MN)",,,,TETRA,,TRS
855.662500,0.00000," ","New York City Transit Authority (TETRA)","Site 005 38th Street Yard (BK)",,,,TETRA,,TRS
855.662500,0.00000," ","New York City Transit Authority (TETRA)","Site 028 Zarega Bus Depot (BX)",,,,TETRA,,TRS
855.862500,0.00000," ","New York City Transit Authority (TETRA)","Site 004 Castleton Depot (SI)",,,,TETRA,,TRS
855.862500,0.00000," ","New York City Transit Authority (TETRA)","Site 021 Corona Train Yard (QN)",,,,TETRA,,TRS
855.912500,0.00000," ","New York City Transit Authority (TETRA)","Site 029 Gun Hill Depot (BX)",,,,TETRA,,TRS
855.912500,0.00000," ","New York City Transit Authority (TETRA)","Site 011 East New York Rail Yard (BK)",,,,TETRA,,TRS
856.087500,0.00000," ","New Jersey Transit","Site 063 Penn Station NY 2",,,,TETRA,,TRS
856.312500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
856.362500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
856.387500,0.00000," ","New York City Transit Authority","Site 001 Primary",,,,Motorola,,TRS
856.412500,0.00000," ","New York City Transit Authority (TETRA)","Site 007 Mother Clara Hale Depot (MN)",,,,TETRA,,TRS
856.437500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
856.712500,0.00000," ","New Jersey Interoperability Communications System (NJICS)","Site 029 Penn Station",,,,"Project 25",,TRS
856.887500,0.00000," ","ARINC (JFK)","Site 031 JFK Terminal 4",,,,TETRA,,TRS
856.937500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
856.987500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
857.037500,0.00000," ","New Jersey Transit","Site 061 Port Authority Bus Terminal",,,,TETRA,,TRS
857.312500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
857.362500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
857.412500,0.00000," ","New York City Transit Authority (TETRA)","Site 003 Todd Hill (SI)",,,,TETRA,,TRS
857.412500,0.00000," ","New York City Transit Authority (TETRA)","Site 030 240th Street Yard (BX)",,,,TETRA,,TRS
857.437500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
857.487500,0.00000," ","New Jersey Transit","Site 066 1515 Broadway",,,,TETRA,,TRS
857.687500,0.00000," ","New Jersey Transit","Site 061 Port Authority Bus Terminal",,,,TETRA,,TRS
857.887500,0.00000," ","New Jersey Transit","Site 061 Port Authority Bus Terminal",,,,TETRA,,TRS
857.887500,0.00000," ","ARINC (JFK)","Site 032 JFK West",,,,TETRA,,TRS
857.937500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
857.987500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
858.362500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
858.412500,0.00000," ","New York City Transit Authority (TETRA)","Site 006 Coney Island (BK)",,,,TETRA,,TRS
858.412500,0.00000," ","New York City Transit Authority (TETRA)","Site 020 Corona Train Yard (QN)",,,,TETRA,,TRS
858.437500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
858.712500,0.00000," ","New Jersey Transit","Site 059 Penn Station NY 1",,,,TETRA,,TRS
858.887500,0.00000," ","ARINC (JFK)","Site 031 JFK Terminal 4",,,,TETRA,,TRS
858.937500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
858.987500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
859.012500,0.00000," ","New Jersey Transit","Site 066 1515 Broadway",,,,TETRA,,TRS
859.337500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
859.387500,0.00000," ","New York City Transit Authority (TETRA)","Site 039 Graybar Building (MN)",,,,TETRA,,TRS
859.412500,0.00000," ","New York City Transit Authority","Site 001 Primary",,,,Motorola,,TRS
859.437500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
859.712500,0.00000," ","New Jersey Interoperability Communications System (NJICS)","Site 029 Penn Station",,,,"Project 25",,TRS
859.887500,0.00000," ","ARINC (JFK)","Site 032 JFK West",,,,TETRA,,TRS
859.937500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
859.987500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
860.337500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
860.362500,0.00000," ","Consolidated Edison (Manhattan/Queens)","Site 001 Primary",,,,iDEN,,TRS
860.437500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
860.737500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
860.887500,0.00000," ","ARINC (JFK)","Site 031 JFK Terminal 4",,,,TETRA,,TRS
860.937500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
860.987500,0.00000," ","NYC Interoperable Communications Network (NYCICN)","Site 060 800 Simulcast",,,,"Project 25",,TRS
927.700000,902.70000,KC2GOW,"33cm Ham","KC2GOW Staten Island (Linked to 6m and 1.25cm)","KC2GOW SI",,"100.0 PL",FMN,RM,Ham
935.450000,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
935.462500,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
935.487500,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
935.912500,0.00000," ","Clarendon Holding","Site 001 Main",,,,DMR,,TRS
935.950000,0.00000," ","Clarendon Holding","Site 001 Main",,,,DMR,,TRS
936.000000,0.00000," ","National Grid","Site 001 Site-1",,,,Motorola,,TRS
936.450000,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
936.487500,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
936.700000,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
936.900000,0.00000," ","National Grid","Site 001 Site-1",,,,Motorola,,TRS
937.175000,0.00000," ","National Grid","Site 001 Site-1",,,,Motorola,,TRS
938.000000,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
938.175000,0.00000," ","National Grid","Site 001 Site-1",,,,Motorola,,TRS
938.225000,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
939.187500,0.00000," ","MTA Regional Bus","Site 001 Simulcast",,,,Motorola,,TRS
939.925000,0.00000," ","National Grid","Site 001 Site-1",,,,Motorola,,TRS
